63.869,-0.015772,40.423,-49.061,3.5441,0
64.123,-0.015919,40.524,-49.293,3.5401,0
64.376,-0.016068,40.624,-49.526,3.536,0
64.629,-0.016219,40.722,-49.759,3.5319,0
64.882,-0.016371,40.82,-49.992,3.5278,0
65.134,-0.016524,40.916,-50.226,3.5236,0
65.387,-0.016679,41.012,-50.46,3.5194,0
65.639,-0.016835,41.106,-50.694,3.5152,0
65.891,-0.016993,41.199,-50.928,3.5109,0
66.143,-0.017153,41.291,-51.163,3.5065,0
66.395,-0.017315,41.381,-51.397,3.5022,0
66.646,-0.017478,41.471,-51.632,3.4978,0
66.898,-0.017644,41.559,-51.868,3.4934,0
67.149,-0.017812,41.647,-52.103,3.4889,0
67.4,-0.017982,41.732,-52.339,3.4844,0
67.65,-0.018154,41.817,-52.575,3.4798,0
67.901,-0.018328,41.901,-52.811,3.4752,0
68.151,-0.018504,41.983,-53.047,3.4706,0
68.401,-0.018682,42.064,-53.283,3.4659,0
68.65,-0.018862,42.143,-53.52,3.4612,0
68.9,-0.019043,42.222,-53.757,3.4565,0
69.149,-0.019224,42.299,-53.993,3.4517,0
69.397,-0.019404,42.375,-54.23,3.4469,0
69.646,-0.019586,42.449,-54.468,3.442,0
69.894,-0.019768,42.522,-54.705,3.4371,0
70.142,-0.019952,42.594,-54.942,3.4321,0
70.39,-0.020137,42.664,-55.18,3.4272,0
70.638,-0.020323,42.733,-55.418,3.4221,0
70.885,-0.02051,42.801,-55.655,3.4171,0
71.132,-0.020698,42.867,-55.893,3.4119,0
71.378,-0.020888,42.932,-56.131,3.4068,0
71.625,-0.021078,42.995,-56.369,3.4016,0
71.871,-0.021269,43.057,-56.607,3.3964,0
72.116,-0.021462,43.117,-56.846,3.3911,0
72.362,-0.021655,43.176,-57.084,3.3858,0
72.607,-0.021849,43.234,-57.322,3.3804,0
72.852,-0.022045,43.29,-57.56,3.375,0
73.096,-0.022244,43.344,-57.799,3.3696,0
73.34,-0.022447,43.397,-58.037,3.3641,0
73.584,-0.02265,43.449,-58.275,3.3586,0
73.828,-0.022851,43.499,-58.514,3.353,0
74.071,-0.023048,43.547,-58.752,3.3474,0
74.314,-0.02324,43.594,-58.99,3.3418,0
74.556,-0.023428,43.64,-59.228,3.3361,0
74.799,-0.023611,43.683,-59.467,3.3304,0
75.04,-0.023789,43.726,-59.705,3.3246,0
75.282,-0.023967,43.766,-59.943,3.3188,0
75.523,-0.024144,43.805,-60.181,3.313,0
75.764,-0.024324,43.842,-60.419,3.3071,0
76.005,-0.024505,43.878,-60.657,3.3012,0
76.245,-0.024648,43.912,-60.895,3.2953,0
76.485,-0.024717,43.944,-61.132,3.2894,0
76.724,-0.024757,43.975,-61.37,3.2835,0
76.964,-0.024854,44.004,-61.608,3.2775,0
77.203,-0.024955,44.031,-61.845,3.2715,0
77.442,-0.025061,44.056,-62.083,3.2656,0
77.68,-0.025171,44.08,-62.32,3.2596,0
77.919,-0.025286,44.102,-62.558,3.2535,0
78.157,-0.025405,44.123,-62.795,3.2475,0
78.395,-0.025527,44.142,-63.032,3.2414,0
78.633,-0.025654,44.159,-63.27,3.2353,0
78.871,-0.025784,44.174,-63.507,3.2292,0
79.108,-0.025918,44.188,-63.744,3.223,0
79.345,-0.026054,44.2,-63.98,3.2168,0
79.582,-0.026194,44.211,-64.217,3.2106,0
79.819,-0.026337,44.22,-64.454,3.2044,0
80.055,-0.026483,44.227,-64.69,3.1981,0
80.292,-0.026631,44.233,-64.926,3.1918,0
80.528,-0.026782,44.237,-65.162,3.1855,0
80.764,-0.026936,44.239,-65.398,3.1792,0
80.999,-0.027091,44.24,-65.634,3.1728,0
81.235,-0.027249,44.239,-65.87,3.1664,0
81.47,-0.027407,44.236,-66.105,3.1599,0
81.705,-0.027563,44.232,-66.34,3.1534,0
81.94,-0.027718,44.227,-66.575,3.1469,0
82.175,-0.027871,44.22,-66.809,3.1404,0
82.409,-0.028023,44.211,-67.044,3.1338,0
82.644,-0.028173,44.2,-67.278,3.1272,0
82.878,-0.028321,44.188,-67.512,3.1206,0
83.112,-0.028467,44.175,-67.745,3.1139,0
83.346,-0.028611,44.16,-67.979,3.1072,0
83.579,-0.028754,44.143,-68.212,3.1005,0
83.813,-0.028894,44.125,-68.445,3.0938,0
84.046,-0.029032,44.105,-68.677,3.087,0
84.279,-0.029168,44.083,-68.909,3.0802,0
84.512,-0.029302,44.06,-69.141,3.0734,0
84.745,-0.029433,44.036,-69.373,3.0665,0
84.978,-0.029562,44.01,-69.604,3.0596,0
85.21,-0.029689,43.982,-69.835,3.0527,0
85.443,-0.029813,43.953,-70.065,3.0458,0
85.675,-0.029935,43.923,-70.295,3.0388,0
85.907,-0.030054,43.89,-70.525,3.0319,0
86.139,-0.030171,43.857,-70.754,3.0249,0
86.37,-0.030286,43.821,-70.983,3.0179,0
86.602,-0.030398,43.785,-71.212,3.0108,0
86.833,-0.030507,43.746,-71.44,3.0038,0
87.065,-0.030614,43.706,-71.668,2.9967,0
87.296,-0.030718,43.665,-71.895,2.9896,0
87.527,-0.03082,43.622,-72.122,2.9825,0
87.758,-0.030919,43.578,-72.349,2.9753,0
87.988,-0.031016,43.532,-72.575,2.9682,0
88.219,-0.031109,43.485,-72.801,2.961,0
88.45,-0.031201,43.436,-73.026,2.9538,0
88.68,-0.03129,43.385,-73.251,2.9466,0
88.91,-0.031376,43.333,-73.475,2.9394,0
89.14,-0.03146,43.28,-73.699,2.9321,0
89.37,-0.031541,43.225,-73.923,2.9249,0
89.6,-0.031619,43.169,-74.145,2.9176,0
89.83,-0.031695,43.111,-74.368,2.9103,0
90.06,-0.031769,43.051,-74.59,2.903,0
90.289,-0.03184,42.99,-74.811,2.8957,0
90.519,-0.031909,42.928,-75.032,2.8884,0
90.748,-0.031975,42.864,-75.252,2.8811,0
90.977,-0.032039,42.799,-75.472,2.8737,0
91.207,-0.0321,42.732,-75.691,2.8663,0
91.436,-0.032159,42.664,-75.91,2.859,0
91.665,-0.032216,42.594,-76.128,2.8516,0
91.894,-0.03227,42.523,-76.345,2.8442,0
92.122,-0.032323,42.45,-76.562,2.8368,0
92.351,-0.032373,42.376,-76.779,2.8294,0
92.58,-0.03242,42.3,-76.994,2.822,0
92.808,-0.032466,42.223,-77.21,2.8146,0
93.037,-0.032509,42.145,-77.424,2.8072,0
93.265,-0.03255,42.065,-77.638,2.7997,0
93.493,-0.03259,41.983,-77.851,2.7923,0
93.721,-0.032627,41.9,-78.064,2.7848,0
93.95,-0.032662,41.816,-78.276,2.7774,0
94.178,-0.032695,41.73,-78.487,2.7699,0
94.406,-0.032726,41.643,-78.698,2.7625,0
94.634,-0.032756,41.554,-78.908,2.755,0
94.861,-0.032783,41.464,-79.117,2.7475,0
95.089,-0.032809,41.372,-79.325,2.7401,0
95.317,-0.032833,41.279,-79.533,2.7326,0
95.545,-0.032855,41.185,-79.74,2.7251,0
95.772,-0.032876,41.089,-79.947,2.7176,0
96,-0.032895,40.992,-80.153,2.7101,0
96.227,-0.032912,40.893,-80.357,2.7027,0
